target_id	length	eff_length	est_counts	tpm
Y74C9A.6	163	37.7444	42	39.2473
Y74C9A.3.2	892	696.552	849	42.99
Y74C9A.3.1	967	771.552	0	0
Y74C9A.2a.1	714	519.03	1466.69	99.6689
Y74C9A.2a.2	685	490.187	2107.31	151.628
Y74C9A.2b.1	171	41.8341	0	0
Y74C9A.4a.1	2117	1921.55	101.312	1.85961
Y74C9A.4a.2	2118	1922.55	1065.19	19.5416
Y74C9A.4b.2	2128	1932.55	890.827	16.2583
Y74C9A.4b.1	2122	1926.55	0.00176696	3.23489e-05
Y74C9A.4d.1	825	629.677	19.6722	1.10191
Y74C9A.4c.1	1602	1406.55	0	0
Y74C9A.9	719	524.03	21.4317	1.4425
Y74C9A.5.2	2290	2094.55	35.2999	0.594423
Y74C9A.5.1	2180	1984.55	457.7	8.13452
Y74C9A.7	21	12.6111	0	0
Y74C9A.8	21	12.6111	0	0
Y74C9A.1.1	732	536.968	14	0.919587
Y48G1C.12.1	1106	910.552	870	33.6998
Y48G1C.4a.1	1407	1211.55	621	18.0785
Y48G1C.4b.1	942	746.552	0	0
Y48G1C.5.1	3575	3379.55	163	1.70115
Y48G1C.2b.1	1875	1679.55	0	0
Y48G1C.2a.1	2602	2406.55	257.259	3.77041
Y48G1C.2a.2	2453	2257.55	1164.74	18.1972
Y48G1C.2c.1	132	23.7711	0	0
Y48G1C.10a.1	3621	3425.55	861.098	8.86615
Y48G1C.10b.1	2440	2244.55	3.89346	0.0611814
Y48G1C.10a.2	3611	3415.55	0.0715421	0.000738778
Y48G1C.6.1	1741	1545.55	77.496	1.76852
Y48G1C.10c.1	294	125.361	7.26731	2.04468
Y48G1C.9.2	2363	2167.55	786.389	12.7962
Y48G1C.9.1	2339	2143.55	0	0
Y48G1C.1.1	1605	1409.55	305.785	7.65154
Y48G1C.1.2	1521	1325.55	0	0
Y48G1C.13.1	376	193.576	70	12.7544
Y48G1C.8a.1	4965	4769.55	659.659	4.87815
Y48G1C.8b.1	4907	4711.55	2560.34	19.1667
F53G12.1.1	1244	1048.55	8414.84	283.054
F53G12.1.2	1294	1098.55	2153.16	69.1304
F53G12.16	221	71.7697	0	0
F53G12.15	149	30.8577	0	0
F53G12.10.1	799	603.773	27250.6	1591.9
F53G12.10.2	820	624.701	8753.37	494.215
F53G12.17	150	31.2918	0	0
F53G12.12	134	24.5805	4	5.73961
F53G12.9a.1	929	733.552	57.4819	2.76385
F53G12.9b.1	237	82.7186	1.51808	0.647297
F53G12.8.1	561	367.633	174	16.6935
F53G12.14	21	12.6111	0	0
F53G12.7a.1	1133	937.552	144.937	5.4525
F53G12.7b.1	777	581.773	90.0635	5.4602
F53G12.6.1	1586	1390.55	181	4.59097
F53G12.5a.1	2039	1843.55	0	0
F53G12.5b.1	2030	1834.55	259.478	4.98867
F53G12.5a.2	1989	1793.55	10324.2	203.028
F53G12.5c.1	543	350.081	601.313	60.5822
F53G12.4.1	1070	874.552	36	1.45188
F53G12.3.1	4512	4316.55	9	0.0735392
F53G12.18.1	222	72.4391	1	0.486901
F56C11.1.2	5185	4989.55	269.705	1.90652
F56C11.1.1	4667	4471.55	605.295	4.77443
F56C11.2a.1	2698	2502.55	535.181	7.54278
F56C11.2a.2	2809	2613.55	164.819	2.22427
F56C11.2b.1	2010	1814.55	0	0
F56C11.6a.1	1847	1651.55	161.824	3.45592
F56C11.6a.2	1911	1715.55	161.832	3.32716
F56C11.6b.1	1686	1490.55	100.064	2.3678
F56C11.6c	1696	1500.55	18.28	0.429674
F56C11.7	60	22.4427	0	0
F56C11.5b.1	911	715.552	318.392	15.694
F56C11.5a.1	1024	828.552	273.116	11.6263
F56C11.5a.2	1201	1005.55	62.4919	2.19196
F56C11.3.1	558	364.69	0.940501	0.0909597
F56C11.3.2	564	370.546	473.059	45.0284
Y48G1BL.2a.2	7673	7477.55	503.816	2.37644
Y48G1BL.2a.1	7665	7469.55	87.6935	0.414082
F56C11.t1	75	21.8885	0.5	0.80569
K10E9.2	1614	1418.55	0	0
Y48G1BL.2b.1	5106	4910.55	681.49	4.89489
Y48G1BL.7.1	1070	874.552	23.3557	0.941935
Y48G1BL.3	1468	1272.55	1385.82	38.4099
Y48G1BL.1	870	674.552	91.8437	4.80228
Y48G1BL.4	428	240.744	30.3225	4.44245
Y48G1BL.8.1	613	418.788	13	1.09487
Y48G1BL.5	933	737.552	163.438	7.81581
Y48G1BM.4	2385	2189.55	0	0
Y48G1BM.6	3780	3584.55	113.018	1.11206
Y48G1BM.7	271	107.56	9	2.95125
Y48G1BM.2	1791	1595.55	2	0.0442112
Y48G1BM.8	919	723.552	53	2.58357
Y48G1BM.1.1	1455	1259.55	147.851	4.14019
Y48G1BR.1.1	2090	1894.55	645.268	12.0129
Y48G1BR.1.2	2060	1864.55	0	0
T13E5.1	117	18.7216	0	0
C53D5.8	21	12.6111	0	0
C53D5.7	21	12.6111	0	0
C53D5.2.1	1141	945.552	97	3.61826
C53D5.4a.1	1453	1257.55	85.2384	2.39069
C53D5.4b.1	1281	1085.55	147.879	4.80475
C53D5.4f.1	456	266.742	0	0
C53D5.4c.1	867	671.552	18.5501	0.974273
C53D5.4e.1	561	367.633	0	0
C53D5.4d.1	972	776.552	49.332	2.24064
C53D5.1c.1	1697	1501.55	0	0
C53D5.1a.2	1695	1499.55	379.007	8.91455
C53D5.1a.1	1689	1493.55	0.000650501	1.53618e-05
C53D5.1b.1	1682	1486.55	38.1167	0.904376
C53D5.1c.2	1604	1408.55	86.8755	2.17539
C53D5.1d.1	1170	974.552	0	0
C53D5.5a.1	2033	1837.55	493.524	9.47288
C53D5.5b.1	1791	1595.55	15.4759	0.342104
C53D5.6.2	3711	3515.55	8547.33	85.7532
C53D5.6.1	3710	3514.55	254.669	2.55576
Y48G1A.7	949	753.552	66.6399	3.11914
